Trial,S1_val,S1_std,S2_val,S2_std,Decision (S1>S2)
769,-8.500000000000005,2,0,8,0
770,-8.500000000000005,2,0,8,0
771,-8.500000000000005,2,0,8,0
772,-8.500000000000005,2,0,8,0
773,-8.500000000000005,2,0,8,0
774,-8.500000000000005,2,0,8,0
775,-8.500000000000005,2,0,8,0
776,-8.500000000000005,2,0,8,0
777,-8.500000000000005,2,0,8,0
778,-8.500000000000005,2,0,8,0
779,-8.500000000000005,2,0,8,0
780,-8.500000000000005,2,0,8,1
781,-8.500000000000005,2,0,8,0
782,-8.500000000000005,2,0,8,0
783,-8.500000000000005,2,0,8,0
784,-8.500000000000005,2,0,8,0
785,-8.500000000000005,2,0,8,0
786,-8.500000000000005,2,0,8,0
787,-8.500000000000005,2,0,8,0
788,-8.500000000000005,2,0,8,0
789,-8.500000000000005,2,0,8,0
790,-8.500000000000005,2,0,8,0
791,-8.500000000000005,2,0,8,1
792,-8.500000000000005,2,0,8,1
793,-8.500000000000005,2,0,8,0
794,-8.500000000000005,2,0,8,0
795,-8.500000000000005,2,0,8,0
796,-8.500000000000005,2,0,8,0
797,-8.500000000000005,2,0,8,0
798,-8.500000000000005,2,0,8,0
799,-8.500000000000005,2,0,8,0
800,-8.500000000000005,2,0,8,0
801,-8.400000000000006,2,0,8,0
802,-8.400000000000006,2,0,8,0
803,-8.400000000000006,2,0,8,0
804,-8.400000000000006,2,0,8,0
805,-8.400000000000006,2,0,8,0
806,-8.400000000000006,2,0,8,0
807,-8.400000000000006,2,0,8,0
808,-8.400000000000006,2,0,8,0
809,-8.400000000000006,2,0,8,0
810,-8.400000000000006,2,0,8,1
811,-8.400000000000006,2,0,8,0
812,-8.400000000000006,2,0,8,0
813,-8.400000000000006,2,0,8,0
814,-8.400000000000006,2,0,8,0
815,-8.400000000000006,2,0,8,0
816,-8.400000000000006,2,0,8,0
817,-8.400000000000006,2,0,8,0
818,-8.400000000000006,2,0,8,0
819,-8.400000000000006,2,0,8,0
820,-8.400000000000006,2,0,8,0
821,-8.400000000000006,2,0,8,0
822,-8.400000000000006,2,0,8,0
823,-8.400000000000006,2,0,8,0
824,-8.400000000000006,2,0,8,0
825,-8.400000000000006,2,0,8,0
826,-8.400000000000006,2,0,8,0
827,-8.400000000000006,2,0,8,0
828,-8.400000000000006,2,0,8,0
829,-8.400000000000006,2,0,8,1
830,-8.400000000000006,2,0,8,0
831,-8.400000000000006,2,0,8,0
832,-8.400000000000006,2,0,8,0
833,-8.400000000000006,2,0,8,1
834,-8.400000000000006,2,0,8,0
835,-8.400000000000006,2,0,8,0
836,-8.400000000000006,2,0,8,0
837,-8.400000000000006,2,0,8,1
838,-8.400000000000006,2,0,8,0
839,-8.400000000000006,2,0,8,0
840,-8.400000000000006,2,0,8,1
841,-8.400000000000006,2,0,8,0
842,-8.400000000000006,2,0,8,0
843,-8.400000000000006,2,0,8,0
844,-8.400000000000006,2,0,8,0
845,-8.400000000000006,2,0,8,1
846,-8.400000000000006,2,0,8,0
847,-8.400000000000006,2,0,8,0
848,-8.400000000000006,2,0,8,0
849,-8.400000000000006,2,0,8,0
850,-8.400000000000006,2,0,8,0
851,-8.300000000000006,2,0,8,0
852,-8.300000000000006,2,0,8,0
853,-8.300000000000006,2,0,8,0
854,-8.300000000000006,2,0,8,1
855,-8.300000000000006,2,0,8,0
856,-8.300000000000006,2,0,8,0
857,-8.300000000000006,2,0,8,0
858,-8.300000000000006,2,0,8,0
859,-8.300000000000006,2,0,8,0
860,-8.300000000000006,2,0,8,0
861,-8.300000000000006,2,0,8,1
862,-8.300000000000006,2,0,8,0
863,-8.300000000000006,2,0,8,0
864,-8.300000000000006,2,0,8,0
865,-8.300000000000006,2,0,8,0
866,-8.300000000000006,2,0,8,0
867,-8.300000000000006,2,0,8,0
868,-8.300000000000006,2,0,8,0
869,-8.300000000000006,2,0,8,0
870,-8.300000000000006,2,0,8,0
871,-8.300000000000006,2,0,8,0
872,-8.300000000000006,2,0,8,0
873,-8.300000000000006,2,0,8,0
874,-8.300000000000006,2,0,8,0
875,-8.300000000000006,2,0,8,0
876,-8.300000000000006,2,0,8,0
877,-8.300000000000006,2,0,8,1
878,-8.300000000000006,2,0,8,0
879,-8.300000000000006,2,0,8,0
880,-8.300000000000006,2,0,8,0
881,-8.300000000000006,2,0,8,0
882,-8.300000000000006,2,0,8,0
883,-8.300000000000006,2,0,8,0
884,-8.300000000000006,2,0,8,0
885,-8.300000000000006,2,0,8,0
886,-8.300000000000006,2,0,8,0
887,-8.300000000000006,2,0,8,0
888,-8.300000000000006,2,0,8,0
889,-8.300000000000006,2,0,8,0
890,-8.300000000000006,2,0,8,0
891,-8.300000000000006,2,0,8,0
892,-8.300000000000006,2,0,8,0
893,-8.300000000000006,2,0,8,0
894,-8.300000000000006,2,0,8,0
895,-8.300000000000006,2,0,8,0
896,-8.300000000000006,2,0,8,0
897,-8.300000000000006,2,0,8,0
898,-8.300000000000006,2,0,8,1
899,-8.300000000000006,2,0,8,0
900,-8.300000000000006,2,0,8,0
901,-8.200000000000006,2,0,8,1
902,-8.200000000000006,2,0,8,0
903,-8.200000000000006,2,0,8,0
904,-8.200000000000006,2,0,8,0
905,-8.200000000000006,2,0,8,0
906,-8.200000000000006,2,0,8,1
907,-8.200000000000006,2,0,8,0
908,-8.200000000000006,2,0,8,0
909,-8.200000000000006,2,0,8,0
910,-8.200000000000006,2,0,8,0
911,-8.200000000000006,2,0,8,0
912,-8.200000000000006,2,0,8,0
913,-8.200000000000006,2,0,8,0
914,-8.200000000000006,2,0,8,0
915,-8.200000000000006,2,0,8,0
916,-8.200000000000006,2,0,8,0
917,-8.200000000000006,2,0,8,0
918,-8.200000000000006,2,0,8,0
919,-8.200000000000006,2,0,8,0
920,-8.200000000000006,2,0,8,0
921,-8.200000000000006,2,0,8,1
922,-8.200000000000006,2,0,8,0
923,-8.200000000000006,2,0,8,0
924,-8.200000000000006,2,0,8,0
925,-8.200000000000006,2,0,8,1
926,-8.200000000000006,2,0,8,0
927,-8.200000000000006,2,0,8,0
928,-8.200000000000006,2,0,8,0
929,-8.200000000000006,2,0,8,0
930,-8.200000000000006,2,0,8,0
931,-8.200000000000006,2,0,8,0
932,-8.200000000000006,2,0,8,0
933,-8.200000000000006,2,0,8,0
934,-8.200000000000006,2,0,8,0
935,-8.200000000000006,2,0,8,0
936,-8.200000000000006,2,0,8,0
937,-8.200000000000006,2,0,8,0
938,-8.200000000000006,2,0,8,0
939,-8.200000000000006,2,0,8,0
940,-8.200000000000006,2,0,8,0
941,-8.200000000000006,2,0,8,0
942,-8.200000000000006,2,0,8,0
943,-8.200000000000006,2,0,8,0
944,-8.200000000000006,2,0,8,0
945,-8.200000000000006,2,0,8,0
946,-8.200000000000006,2,0,8,0
947,-8.200000000000006,2,0,8,0
948,-8.200000000000006,2,0,8,0
949,-8.200000000000006,2,0,8,0
950,-8.200000000000006,2,0,8,0
951,-8.100000000000007,2,0,8,0
952,-8.100000000000007,2,0,8,1
953,-8.100000000000007,2,0,8,0
954,-8.100000000000007,2,0,8,0
955,-8.100000000000007,2,0,8,0
956,-8.100000000000007,2,0,8,0
957,-8.100000000000007,2,0,8,0
958,-8.100000000000007,2,0,8,0
959,-8.100000000000007,2,0,8,0
960,-8.100000000000007,2,0,8,0
961,-8.100000000000007,2,0,8,0
962,-8.100000000000007,2,0,8,0
963,-8.100000000000007,2,0,8,1
964,-8.100000000000007,2,0,8,0
965,-8.100000000000007,2,0,8,0
966,-8.100000000000007,2,0,8,0
967,-8.100000000000007,2,0,8,0
968,-8.100000000000007,2,0,8,0
969,-8.100000000000007,2,0,8,0
970,-8.100000000000007,2,0,8,1
971,-8.100000000000007,2,0,8,0
972,-8.100000000000007,2,0,8,0
973,-8.100000000000007,2,0,8,0
974,-8.100000000000007,2,0,8,0
975,-8.100000000000007,2,0,8,0
976,-8.100000000000007,2,0,8,1
977,-8.100000000000007,2,0,8,0
978,-8.100000000000007,2,0,8,0
979,-8.100000000000007,2,0,8,0
980,-8.100000000000007,2,0,8,0
981,-8.100000000000007,2,0,8,0
982,-8.100000000000007,2,0,8,0
983,-8.100000000000007,2,0,8,0
984,-8.100000000000007,2,0,8,0
985,-8.100000000000007,2,0,8,1
986,-8.100000000000007,2,0,8,0
987,-8.100000000000007,2,0,8,0
988,-8.100000000000007,2,0,8,0
989,-8.100000000000007,2,0,8,0
990,-8.100000000000007,2,0,8,1
991,-8.100000000000007,2,0,8,0
992,-8.100000000000007,2,0,8,0
993,-8.100000000000007,2,0,8,0
994,-8.100000000000007,2,0,8,0
995,-8.100000000000007,2,0,8,0
996,-8.100000000000007,2,0,8,0
997,-8.100000000000007,2,0,8,0
998,-8.100000000000007,2,0,8,0
999,-8.100000000000007,2,0,8,1
1000,-8.100000000000007,2,0,8,0
1001,-8.000000000000007,2,0,8,0
1002,-8.000000000000007,2,0,8,0
1003,-8.000000000000007,2,0,8,1
1004,-8.000000000000007,2,0,8,0
1005,-8.000000000000007,2,0,8,0
1006,-8.000000000000007,2,0,8,0
1007,-8.000000000000007,2,0,8,0
1008,-8.000000000000007,2,0,8,0
1009,-8.000000000000007,2,0,8,0
1010,-8.000000000000007,2,0,8,0
1011,-8.000000000000007,2,0,8,0
1012,-8.000000000000007,2,0,8,0
1013,-8.000000000000007,2,0,8,0
1014,-8.000000000000007,2,0,8,0
1015,-8.000000000000007,2,0,8,0
1016,-8.000000000000007,2,0,8,0
1017,-8.000000000000007,2,0,8,0
1018,-8.000000000000007,2,0,8,0
1019,-8.000000000000007,2,0,8,1
1020,-8.000000000000007,2,0,8,0
1021,-8.000000000000007,2,0,8,0
1022,-8.000000000000007,2,0,8,0
1023,-8.000000000000007,2,0,8,1
1024,-8.000000000000007,2,0,8,0
1025,-8.000000000000007,2,0,8,1
1026,-8.000000000000007,2,0,8,0
1027,-8.000000000000007,2,0,8,1
1028,-8.000000000000007,2,0,8,1
1029,-8.000000000000007,2,0,8,0
1030,-8.000000000000007,2,0,8,0
1031,-8.000000000000007,2,0,8,0
1032,-8.000000000000007,2,0,8,0
1033,-8.000000000000007,2,0,8,0
1034,-8.000000000000007,2,0,8,0
1035,-8.000000000000007,2,0,8,0
1036,-8.000000000000007,2,0,8,0
1037,-8.000000000000007,2,0,8,0
1038,-8.000000000000007,2,0,8,1
1039,-8.000000000000007,2,0,8,0
1040,-8.000000000000007,2,0,8,0
1041,-8.000000000000007,2,0,8,0
1042,-8.000000000000007,2,0,8,1
1043,-8.000000000000007,2,0,8,0
1044,-8.000000000000007,2,0,8,0
1045,-8.000000000000007,2,0,8,0
1046,-8.000000000000007,2,0,8,0
1047,-8.000000000000007,2,0,8,0
1048,-8.000000000000007,2,0,8,0
1049,-8.000000000000007,2,0,8,0
1050,-8.000000000000007,2,0,8,0
1051,-7.9000000000000075,2,0,8,0
1052,-7.9000000000000075,2,0,8,0
1053,-7.9000000000000075,2,0,8,0
1054,-7.9000000000000075,2,0,8,0
1055,-7.9000000000000075,2,0,8,0
1056,-7.9000000000000075,2,0,8,0
1057,-7.9000000000000075,2,0,8,0
1058,-7.9000000000000075,2,0,8,1
1059,-7.9000000000000075,2,0,8,0
1060,-7.9000000000000075,2,0,8,0
1061,-7.9000000000000075,2,0,8,0
1062,-7.9000000000000075,2,0,8,1
1063,-7.9000000000000075,2,0,8,0
1064,-7.9000000000000075,2,0,8,0
1065,-7.9000000000000075,2,0,8,1
1066,-7.9000000000000075,2,0,8,0
1067,-7.9000000000000075,2,0,8,1
1068,-7.9000000000000075,2,0,8,1
1069,-7.9000000000000075,2,0,8,0
1070,-7.9000000000000075,2,0,8,0
1071,-7.9000000000000075,2,0,8,0
1072,-7.9000000000000075,2,0,8,0
1073,-7.9000000000000075,2,0,8,0
1074,-7.9000000000000075,2,0,8,0
1075,-7.9000000000000075,2,0,8,0
1076,-7.9000000000000075,2,0,8,1
1077,-7.9000000000000075,2,0,8,1
1078,-7.9000000000000075,2,0,8,0
1079,-7.9000000000000075,2,0,8,0
1080,-7.9000000000000075,2,0,8,0
1081,-7.9000000000000075,2,0,8,0
1082,-7.9000000000000075,2,0,8,0
1083,-7.9000000000000075,2,0,8,0
1084,-7.9000000000000075,2,0,8,0
1085,-7.9000000000000075,2,0,8,0
1086,-7.9000000000000075,2,0,8,0
1087,-7.9000000000000075,2,0,8,0
1088,-7.9000000000000075,2,0,8,0
1089,-7.9000000000000075,2,0,8,0
1090,-7.9000000000000075,2,0,8,0
1091,-7.9000000000000075,2,0,8,1
1092,-7.9000000000000075,2,0,8,0
1093,-7.9000000000000075,2,0,8,0
1094,-7.9000000000000075,2,0,8,0
1095,-7.9000000000000075,2,0,8,1
1096,-7.9000000000000075,2,0,8,0
1097,-7.9000000000000075,2,0,8,0
1098,-7.9000000000000075,2,0,8,0
1099,-7.9000000000000075,2,0,8,0
1100,-7.9000000000000075,2,0,8,1
1101,-7.800000000000008,2,0,8,0
1102,-7.800000000000008,2,0,8,0
1103,-7.800000000000008,2,0,8,0
1104,-7.800000000000008,2,0,8,0
1105,-7.800000000000008,2,0,8,0
1106,-7.800000000000008,2,0,8,0
1107,-7.800000000000008,2,0,8,1
1108,-7.800000000000008,2,0,8,0
1109,-7.800000000000008,2,0,8,0
1110,-7.800000000000008,2,0,8,0
1111,-7.800000000000008,2,0,8,0
1112,-7.800000000000008,2,0,8,1
1113,-7.800000000000008,2,0,8,0
1114,-7.800000000000008,2,0,8,0
1115,-7.800000000000008,2,0,8,0
1116,-7.800000000000008,2,0,8,1
1117,-7.800000000000008,2,0,8,0
1118,-7.800000000000008,2,0,8,0
1119,-7.800000000000008,2,0,8,0
1120,-7.800000000000008,2,0,8,0
1121,-7.800000000000008,2,0,8,1
1122,-7.800000000000008,2,0,8,0
1123,-7.800000000000008,2,0,8,0
1124,-7.800000000000008,2,0,8,0
1125,-7.800000000000008,2,0,8,0
1126,-7.800000000000008,2,0,8,0
1127,-7.800000000000008,2,0,8,1
1128,-7.800000000000008,2,0,8,0
1129,-7.800000000000008,2,0,8,0
1130,-7.800000000000008,2,0,8,0
1131,-7.800000000000008,2,0,8,0
1132,-7.800000000000008,2,0,8,0
1133,-7.800000000000008,2,0,8,0
1134,-7.800000000000008,2,0,8,0
1135,-7.800000000000008,2,0,8,0
1136,-7.800000000000008,2,0,8,0
1137,-7.800000000000008,2,0,8,0
1138,-7.800000000000008,2,0,8,0
1139,-7.800000000000008,2,0,8,0
1140,-7.800000000000008,2,0,8,0
1141,-7.800000000000008,2,0,8,0
1142,-7.800000000000008,2,0,8,0
1143,-7.800000000000008,2,0,8,0
1144,-7.800000000000008,2,0,8,0
1145,-7.800000000000008,2,0,8,0
1146,-7.800000000000008,2,0,8,1
1147,-7.800000000000008,2,0,8,0
1148,-7.800000000000008,2,0,8,0
1149,-7.800000000000008,2,0,8,0
1150,-7.800000000000008,2,0,8,0
1151,-7.700000000000008,2,0,8,1
1152,-7.700000000000008,2,0,8,0
1153,-7.700000000000008,2,0,8,0
1154,-7.700000000000008,2,0,8,0
1155,-7.700000000000008,2,0,8,0
1156,-7.700000000000008,2,0,8,0
1157,-7.700000000000008,2,0,8,0
1158,-7.700000000000008,2,0,8,0
1159,-7.700000000000008,2,0,8,0
1160,-7.700000000000008,2,0,8,0
1161,-7.700000000000008,2,0,8,0
1162,-7.700000000000008,2,0,8,0
1163,-7.700000000000008,2,0,8,0
1164,-7.700000000000008,2,0,8,0
1165,-7.700000000000008,2,0,8,0
1166,-7.700000000000008,2,0,8,0
1167,-7.700000000000008,2,0,8,0
1168,-7.700000000000008,2,0,8,0
1169,-7.700000000000008,2,0,8,0
1170,-7.700000000000008,2,0,8,0
1171,-7.700000000000008,2,0,8,0
1172,-7.700000000000008,2,0,8,0
1173,-7.700000000000008,2,0,8,0
1174,-7.700000000000008,2,0,8,1
1175,-7.700000000000008,2,0,8,0
1176,-7.700000000000008,2,0,8,0
1177,-7.700000000000008,2,0,8,0
1178,-7.700000000000008,2,0,8,0
1179,-7.700000000000008,2,0,8,0
1180,-7.700000000000008,2,0,8,0
1181,-7.700000000000008,2,0,8,0
1182,-7.700000000000008,2,0,8,0
1183,-7.700000000000008,2,0,8,1
1184,-7.700000000000008,2,0,8,0
1185,-7.700000000000008,2,0,8,1
1186,-7.700000000000008,2,0,8,0
1187,-7.700000000000008,2,0,8,0
1188,-7.700000000000008,2,0,8,1
1189,-7.700000000000008,2,0,8,0
1190,-7.700000000000008,2,0,8,0
1191,-7.700000000000008,2,0,8,0
1192,-7.700000000000008,2,0,8,0
1193,-7.700000000000008,2,0,8,0
1194,-7.700000000000008,2,0,8,0
1195,-7.700000000000008,2,0,8,0
1196,-7.700000000000008,2,0,8,0
1197,-7.700000000000008,2,0,8,0
1198,-7.700000000000008,2,0,8,0
1199,-7.700000000000008,2,0,8,1
1200,-7.700000000000008,2,0,8,0
1201,-7.6000000000000085,2,0,8,0
1202,-7.6000000000000085,2,0,8,1
1203,-7.6000000000000085,2,0,8,0
1204,-7.6000000000000085,2,0,8,0
1205,-7.6000000000000085,2,0,8,0
1206,-7.6000000000000085,2,0,8,0
1207,-7.6000000000000085,2,0,8,0
1208,-7.6000000000000085,2,0,8,1
1209,-7.6000000000000085,2,0,8,0
1210,-7.6000000000000085,2,0,8,0
1211,-7.6000000000000085,2,0,8,0
1212,-7.6000000000000085,2,0,8,0
1213,-7.6000000000000085,2,0,8,0
1214,-7.6000000000000085,2,0,8,0
1215,-7.6000000000000085,2,0,8,0
1216,-7.6000000000000085,2,0,8,0
1217,-7.6000000000000085,2,0,8,1
1218,-7.6000000000000085,2,0,8,0
1219,-7.6000000000000085,2,0,8,0
1220,-7.6000000000000085,2,0,8,0
1221,-7.6000000000000085,2,0,8,0
1222,-7.6000000000000085,2,0,8,0
1223,-7.6000000000000085,2,0,8,0
1224,-7.6000000000000085,2,0,8,0
1225,-7.6000000000000085,2,0,8,0
1226,-7.6000000000000085,2,0,8,0
1227,-7.6000000000000085,2,0,8,0
1228,-7.6000000000000085,2,0,8,0
1229,-7.6000000000000085,2,0,8,0
1230,-7.6000000000000085,2,0,8,0
1231,-7.6000000000000085,2,0,8,0
1232,-7.6000000000000085,2,0,8,0
1233,-7.6000000000000085,2,0,8,0
1234,-7.6000000000000085,2,0,8,0
1235,-7.6000000000000085,2,0,8,0
1236,-7.6000000000000085,2,0,8,1
1237,-7.6000000000000085,2,0,8,0
1238,-7.6000000000000085,2,0,8,0
1239,-7.6000000000000085,2,0,8,0
1240,-7.6000000000000085,2,0,8,0
1241,-7.6000000000000085,2,0,8,0
1242,-7.6000000000000085,2,0,8,0
1243,-7.6000000000000085,2,0,8,0
1244,-7.6000000000000085,2,0,8,0
1245,-7.6000000000000085,2,0,8,0
1246,-7.6000000000000085,2,0,8,0
1247,-7.6000000000000085,2,0,8,0
1248,-7.6000000000000085,2,0,8,1
1249,-7.6000000000000085,2,0,8,0
1250,-7.6000000000000085,2,0,8,0
1251,-7.500000000000009,2,0,8,0
1252,-7.500000000000009,2,0,8,0
1253,-7.500000000000009,2,0,8,0
1254,-7.500000000000009,2,0,8,0
1255,-7.500000000000009,2,0,8,0
1256,-7.500000000000009,2,0,8,0
1257,-7.500000000000009,2,0,8,0
1258,-7.500000000000009,2,0,8,0
1259,-7.500000000000009,2,0,8,0
1260,-7.500000000000009,2,0,8,0
1261,-7.500000000000009,2,0,8,0
1262,-7.500000000000009,2,0,8,0
1263,-7.500000000000009,2,0,8,1
1264,-7.500000000000009,2,0,8,0
1265,-7.500000000000009,2,0,8,1
1266,-7.500000000000009,2,0,8,0
1267,-7.500000000000009,2,0,8,0
1268,-7.500000000000009,2,0,8,0
1269,-7.500000000000009,2,0,8,1
1270,-7.500000000000009,2,0,8,0
1271,-7.500000000000009,2,0,8,1
1272,-7.500000000000009,2,0,8,0
1273,-7.500000000000009,2,0,8,0
1274,-7.500000000000009,2,0,8,0
1275,-7.500000000000009,2,0,8,0
1276,-7.500000000000009,2,0,8,0
1277,-7.500000000000009,2,0,8,0
1278,-7.500000000000009,2,0,8,1
1279,-7.500000000000009,2,0,8,0
1280,-7.500000000000009,2,0,8,0
1281,-7.500000000000009,2,0,8,1
1282,-7.500000000000009,2,0,8,0
1283,-7.500000000000009,2,0,8,0
1284,-7.500000000000009,2,0,8,0
1285,-7.500000000000009,2,0,8,0
1286,-7.500000000000009,2,0,8,0
1287,-7.500000000000009,2,0,8,0
1288,-7.500000000000009,2,0,8,0
1289,-7.500000000000009,2,0,8,0
1290,-7.500000000000009,2,0,8,0
1291,-7.500000000000009,2,0,8,1
1292,-7.500000000000009,2,0,8,0
1293,-7.500000000000009,2,0,8,1
1294,-7.500000000000009,2,0,8,1
1295,-7.500000000000009,2,0,8,0
1296,-7.500000000000009,2,0,8,0
1297,-7.500000000000009,2,0,8,0
1298,-7.500000000000009,2,0,8,0
1299,-7.500000000000009,2,0,8,0
1300,-7.500000000000009,2,0,8,0
1301,-7.400000000000009,2,0,8,0
1302,-7.400000000000009,2,0,8,0
1303,-7.400000000000009,2,0,8,1
1304,-7.400000000000009,2,0,8,0
1305,-7.400000000000009,2,0,8,0
1306,-7.400000000000009,2,0,8,0
1307,-7.400000000000009,2,0,8,0
1308,-7.400000000000009,2,0,8,1
1309,-7.400000000000009,2,0,8,0
1310,-7.400000000000009,2,0,8,0
1311,-7.400000000000009,2,0,8,0
1312,-7.400000000000009,2,0,8,0
1313,-7.400000000000009,2,0,8,0
1314,-7.400000000000009,2,0,8,0
1315,-7.400000000000009,2,0,8,0
1316,-7.400000000000009,2,0,8,0
1317,-7.400000000000009,2,0,8,0
1318,-7.400000000000009,2,0,8,0
1319,-7.400000000000009,2,0,8,0
1320,-7.400000000000009,2,0,8,0
1321,-7.400000000000009,2,0,8,0
1322,-7.400000000000009,2,0,8,0
1323,-7.400000000000009,2,0,8,0
1324,-7.400000000000009,2,0,8,1
1325,-7.400000000000009,2,0,8,0
1326,-7.400000000000009,2,0,8,1
1327,-7.400000000000009,2,0,8,0
1328,-7.400000000000009,2,0,8,0
1329,-7.400000000000009,2,0,8,1
1330,-7.400000000000009,2,0,8,0
1331,-7.400000000000009,2,0,8,0
1332,-7.400000000000009,2,0,8,1
1333,-7.400000000000009,2,0,8,0
1334,-7.400000000000009,2,0,8,0
1335,-7.400000000000009,2,0,8,0
1336,-7.400000000000009,2,0,8,0
1337,-7.400000000000009,2,0,8,0
1338,-7.400000000000009,2,0,8,0
1339,-7.400000000000009,2,0,8,0
1340,-7.400000000000009,2,0,8,0
1341,-7.400000000000009,2,0,8,0
1342,-7.400000000000009,2,0,8,0
1343,-7.400000000000009,2,0,8,0
1344,-7.400000000000009,2,0,8,0
1345,-7.400000000000009,2,0,8,0
1346,-7.400000000000009,2,0,8,0
1347,-7.400000000000009,2,0,8,1
1348,-7.400000000000009,2,0,8,0
1349,-7.400000000000009,2,0,8,0
1350,-7.400000000000009,2,0,8,0
1351,-7.30000000000001,2,0,8,0
1352,-7.30000000000001,2,0,8,0
1353,-7.30000000000001,2,0,8,0
1354,-7.30000000000001,2,0,8,0
1355,-7.30000000000001,2,0,8,0
1356,-7.30000000000001,2,0,8,0
1357,-7.30000000000001,2,0,8,0
1358,-7.30000000000001,2,0,8,0
1359,-7.30000000000001,2,0,8,0
1360,-7.30000000000001,2,0,8,0
1361,-7.30000000000001,2,0,8,0
1362,-7.30000000000001,2,0,8,0
1363,-7.30000000000001,2,0,8,0
1364,-7.30000000000001,2,0,8,1
1365,-7.30000000000001,2,0,8,0
1366,-7.30000000000001,2,0,8,0
1367,-7.30000000000001,2,0,8,0
1368,-7.30000000000001,2,0,8,0
1369,-7.30000000000001,2,0,8,0
1370,-7.30000000000001,2,0,8,1
1371,-7.30000000000001,2,0,8,0
1372,-7.30000000000001,2,0,8,0
1373,-7.30000000000001,2,0,8,0
1374,-7.30000000000001,2,0,8,0
1375,-7.30000000000001,2,0,8,1
1376,-7.30000000000001,2,0,8,0
1377,-7.30000000000001,2,0,8,0
1378,-7.30000000000001,2,0,8,0
1379,-7.30000000000001,2,0,8,0
1380,-7.30000000000001,2,0,8,0
1381,-7.30000000000001,2,0,8,0
1382,-7.30000000000001,2,0,8,0
1383,-7.30000000000001,2,0,8,0
1384,-7.30000000000001,2,0,8,0
1385,-7.30000000000001,2,0,8,0
1386,-7.30000000000001,2,0,8,0
1387,-7.30000000000001,2,0,8,0
1388,-7.30000000000001,2,0,8,0
1389,-7.30000000000001,2,0,8,0
1390,-7.30000000000001,2,0,8,0
1391,-7.30000000000001,2,0,8,1
1392,-7.30000000000001,2,0,8,0
1393,-7.30000000000001,2,0,8,0
1394,-7.30000000000001,2,0,8,0
1395,-7.30000000000001,2,0,8,0
1396,-7.30000000000001,2,0,8,0
1397,-7.30000000000001,2,0,8,0
1398,-7.30000000000001,2,0,8,0
1399,-7.30000000000001,2,0,8,0
1400,-7.30000000000001,2,0,8,0
1401,-7.20000000000001,2,0,8,0
1402,-7.20000000000001,2,0,8,0
1403,-7.20000000000001,2,0,8,0
1404,-7.20000000000001,2,0,8,0
1405,-7.20000000000001,2,0,8,0
1406,-7.20000000000001,2,0,8,0
1407,-7.20000000000001,2,0,8,0
1408,-7.20000000000001,2,0,8,0
1409,-7.20000000000001,2,0,8,0
1410,-7.20000000000001,2,0,8,0
1411,-7.20000000000001,2,0,8,0
1412,-7.20000000000001,2,0,8,1
1413,-7.20000000000001,2,0,8,1
1414,-7.20000000000001,2,0,8,0
1415,-7.20000000000001,2,0,8,0
1416,-7.20000000000001,2,0,8,0
1417,-7.20000000000001,2,0,8,0
1418,-7.20000000000001,2,0,8,1
1419,-7.20000000000001,2,0,8,1
1420,-7.20000000000001,2,0,8,0
1421,-7.20000000000001,2,0,8,0
1422,-7.20000000000001,2,0,8,1
1423,-7.20000000000001,2,0,8,0
1424,-7.20000000000001,2,0,8,0
1425,-7.20000000000001,2,0,8,0
1426,-7.20000000000001,2,0,8,0
1427,-7.20000000000001,2,0,8,0
1428,-7.20000000000001,2,0,8,1
1429,-7.20000000000001,2,0,8,0
1430,-7.20000000000001,2,0,8,0
1431,-7.20000000000001,2,0,8,0
1432,-7.20000000000001,2,0,8,0
1433,-7.20000000000001,2,0,8,1
1434,-7.20000000000001,2,0,8,1
1435,-7.20000000000001,2,0,8,0
1436,-7.20000000000001,2,0,8,0
1437,-7.20000000000001,2,0,8,1
1438,-7.20000000000001,2,0,8,0
1439,-7.20000000000001,2,0,8,1
1440,-7.20000000000001,2,0,8,1
1441,-7.20000000000001,2,0,8,0
1442,-7.20000000000001,2,0,8,0
1443,-7.20000000000001,2,0,8,0
1444,-7.20000000000001,2,0,8,1
1445,-7.20000000000001,2,0,8,0
1446,-7.20000000000001,2,0,8,0
1447,-7.20000000000001,2,0,8,0
1448,-7.20000000000001,2,0,8,0
1449,-7.20000000000001,2,0,8,0
1450,-7.20000000000001,2,0,8,0
1451,-7.10000000000001,2,0,8,1
1452,-7.10000000000001,2,0,8,0
1453,-7.10000000000001,2,0,8,0
1454,-7.10000000000001,2,0,8,0
1455,-7.10000000000001,2,0,8,0
1456,-7.10000000000001,2,0,8,0
1457,-7.10000000000001,2,0,8,0
1458,-7.10000000000001,2,0,8,0
1459,-7.10000000000001,2,0,8,0
1460,-7.10000000000001,2,0,8,0
1461,-7.10000000000001,2,0,8,1
1462,-7.10000000000001,2,0,8,1
1463,-7.10000000000001,2,0,8,0
1464,-7.10000000000001,2,0,8,0
1465,-7.10000000000001,2,0,8,0
1466,-7.10000000000001,2,0,8,0
1467,-7.10000000000001,2,0,8,0
1468,-7.10000000000001,2,0,8,1
1469,-7.10000000000001,2,0,8,0
1470,-7.10000000000001,2,0,8,0
1471,-7.10000000000001,2,0,8,0
1472,-7.10000000000001,2,0,8,0
